,molecule_chembl_id,Ki,units,smiles,pKi
0,CHEMBL1822945,0.01,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccncc3)c(=O)[nH]c12,11.0
1,CHEMBL1822939,0.014,nM,CCCCCc1cc2cc(C(=O)OC)c(=O)[nH]c2c(O)c1OC,10.853871964321762
2,CHEMBL1822944,0.02,nM,CCOc1c(OC)ccc2cc(C(=O)NCCc3ccncc3)c(=O)[nH]c12,10.698970004336019
3,CHEMBL3410832,0.021,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(F)cc3)c(=O)n(C)c12,10.67778070526608
4,CHEMBL1822940,0.021,nM,CCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(F)cc3)c(=O)[nH]c12,10.67778070526608
5,CHEMBL3410813,0.026,nM,CCCCCOc1ccc2cc(C(=O)NCCc3ccc(F)cc3)c(=O)[nH]c2c1OCCCCC,10.585026652029182
6,CHEMBL3233404,0.032,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(OO)C[C@@H]21,10.494850021680094
7,CHEMBL1277685,0.032,nM,CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21,10.494850021680094
8,CHEMBL2112647,0.032,nM,CC(C)(C)CCCCCc1ccc2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21,10.494850021680094
9,CHEMBL1822946,0.032,nM,CCCCOc1c(OC)ccc2cc(C(=O)O)c(=O)[nH]c12,10.494850021680094
10,CHEMBL1822941,0.036,nM,CCCCCc1cc2cc(C(=O)NCCc3ccc(F)cc3)c(=O)[nH]c2c(O)c1OC,10.443697499232712
11,CHEMBL216276,0.04,nM,Cc1ccc2c(c1)Cc1c(C(=O)NN3CCCCC3)nn(-c3ccc(Cl)cc3Cl)c1-2,10.397940008672037
12,CHEMBL1822942,0.043,nM,CCCCCc1cc2cc(C(=O)NCCc3ccc(F)cc3)c(=O)n(C)c2c(O)c1OC,10.366531544420413
13,CHEMBL3410818,0.053,nM,CCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c12,10.275724130399212
14,CHEMBL1822943,0.085,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCCN3CCOCC3)c(=O)n(C)c12,10.070581074285707
15,CHEMBL3410729,0.087,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)oc12,10.060480747381382
16,CHEMBL3410826,0.088,nM,CCCCCNc1c(OC)ccc2c1CN(CCc1ccc(O)cc1)C2=O,10.05551732784983
17,CHEMBL3410817,0.09,nM,CCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3)c(=O)[nH]c12,10.045757490560675
18,CHEMBL569082,0.09,nM,CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C,10.045757490560675
19,CHEMBL2152813,0.09,nM,CCCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21,10.045757490560675
20,CHEMBL2152812,0.1,nM,CCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21,10.0
21,CHEMBL2387185,0.1,nM,CCCCn1c2c(cc(C(=O)NC(C)(C)c3ccccc3)c1=O)CCCCCC2,10.0
22,CHEMBL3410827,0.11,nM,CCCCCOc1ccc2c(c1OCCCCC)CN(CCc1ccc(N)cc1)C2=O,9.958607314841775
23,CHEMBL3353441,0.12,nM,C[C@H]1CC[C@@H](NC(=O)c2cc3cc(Br)cnc3n(Cc3ccc(F)cc3)c2=O)CC1,9.920818753952375
24,CHEMBL411631,0.12,nM,COc1cccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c12,9.920818753952375
25,CHEMBL569994,0.14,nM,CC1(C)C(C(=O)c2cn(CC3CCOC3)c3ccccc23)C1(C)C,9.853871964321762
26,CHEMBL559612,0.15,nM,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,9.823908740944319
27,CHEMBL2338173,0.15,nM,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCN2CCOCC2)c2ccccc12,9.823908740944319
28,CHEMBL271839,0.15,nM,Cc1ccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c2c1,9.823908740944319
29,CHEMBL3353452,0.17,nM,CC1CCC(NC(=O)c2cc3cc(-c4cccs4)cnc3n(CCN3CCOCC3)c2=O)CC1,9.769551078621726
30,CHEMBL432107,0.17,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)CC21,9.769551078621726
31,CHEMBL584742,0.18,nM,CC1(C)C(C(=O)c2cn(CCN3CCOC3=O)c3ccccc23)C1(C)C,9.744727494896694
32,CHEMBL4649122,0.18,nM,CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(C)cc21,9.744727494896694
33,CHEMBL3353439,0.18,nM,CC1CCC(NC(=O)c2cc3cc(Br)cnc3n(Cc3ccc(F)cc3)c2=O)CC1,9.744727494896694
34,CHEMBL3410831,0.18,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3F)c(=O)[nH]c12,9.744727494896694
35,CHEMBL111148,0.199,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=CC21,9.701146923590294
36,CHEMBL2387183,0.2,nM,CCCCn1c2c(cc(C(=O)NC3CCCCC3)c1=O)CCCCCC2,9.698970004336019
37,CHEMBL111724,0.2,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(CO)cc1-2,9.698970004336019
38,CHEMBL1271092,0.2,nM,O=S(=O)(c1cc2ccccc2n1S(=O)(=O)c1ccccc1F)N1CCC(O)(CNS(=O)(=O)C(F)(F)F)CC1,9.698970004336019
39,CHEMBL4465566,0.2,nM,CCCCOC(=O)C(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC[C@@H](O)C[C@@H]21,9.698970004336019
40,CHEMBL232116,0.2,nM,CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1cccc2c1CCCC2,9.698970004336019
41,CHEMBL596388,0.2,nM,CCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,9.698970004336019
42,CHEMBL600602,0.2,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,9.698970004336019
43,CHEMBL1814468,0.2,nM,CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cc2ccccc21,9.698970004336019
44,CHEMBL271158,0.21,nM,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccccc23)C1(C)C,9.67778070526608
45,CHEMBL3410819,0.22,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)n(C)c12,9.657577319177793
46,CHEMBL252949,0.22,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCCC3)cc1OC2(C)C,9.657577319177793
47,CHEMBL108085,0.22,nM,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)OCCO1,9.657577319177793
48,CHEMBL2022363,0.25,nM,O=C(NC1CCCCCC1)c1cc2ccccc2n(Cc2ccc(F)cc2)c1=O,9.602059991327963
49,CHEMBL2170545,0.26,nM,CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)cc1C,9.585026652029182
50,CHEMBL3353450,0.27,nM,C[C@H]1CC[C@@H](NC(=O)c2cc3cc(-c4ccco4)cnc3n(Cc3ccc(F)cc3)c2=O)CC1,9.568636235841012
51,CHEMBL1076685,0.27,nM,COc1cc(C(O)c2cccs2)cc(OC)c1-c1cc(Cl)cc(Cl)c1,9.568636235841012
52,CHEMBL519575,0.27,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3cccs3)cc1OC2(C)C,9.568636235841012
53,CHEMBL2170532,0.28,nM,Cc1cc(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)cn1CCCC(F)(F)F,9.55284196865778
54,CHEMBL120669,0.29,nM,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CC1(Cl)Cl,9.537602002101044
55,CHEMBL3686329,0.3,nM,CC(C)NOc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1,9.522878745280337
56,CHEMBL2152803,0.3,nM,CCCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(F)cc21,9.522878745280337
57,CHEMBL188,0.3,nM,Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,9.522878745280337
58,CHEMBL2018655,0.3,nM,COC(=O)C(C)(C)NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,9.522878745280337
59,CHEMBL3650081,0.32,nM,CCCCn1nc(C(C)(C)C)s/c1=N/C(=O)c1cc(C(F)(F)F)ccc1ONC(=O)OC(C)(C)C,9.494850021680094
60,CHEMBL2163935,0.32,nM,CCCC1COc2cccc3c(=O)c(C(=O)NC4CCCCC4)cn1c23,9.494850021680094
61,CHEMBL3410815,0.33,nM,CCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3)c(=O)[nH]c12,9.481486060122112
62,CHEMBL3353454,0.35,nM,CC1CCC(NC(=O)c2cc3cc(-c4ccco4)cnc3n(CCN3CCOCC3)c2=O)CC1,9.455931955649724
63,CHEMBL1271193,0.35,nM,CC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2cc3ccccc3n2S(=O)(=O)c2ccccc2F)CC1,9.455931955649724
64,CHEMBL2087099,0.37,nM,CCCCCn1cc(C(=O)C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(-c3ccco3)ccc21,9.431798275933005
65,CHEMBL1270885,0.38,nM,O=S(=O)(c1cc2ccccc2n1S(=O)(=O)c1ccccc1F)N1CCC(CNS(=O)(=O)C(F)(F)F)CC1,9.42021640338319
66,CHEMBL596387,0.39,nM,CC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,9.4089353929735
67,CHEMBL3421699,0.39,nM,CCCCCn1cc2c(=O)n(CC34CC5CC(CC(C5)C3)C4)nc-2c2ccccc21,9.4089353929735
68,CHEMBL252947,0.39,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCC3)cc1OC2(C)C,9.4089353929735
69,CHEMBL2152811,0.4,nM,CCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(Sc3ccccc3)cc21,9.397940008672037
70,CHEMBL180465,0.4,nM,COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NS(C)(=O)=O)cc2)cc1,9.397940008672037
71,CHEMBL1270886,0.4,nM,CC(NS(=O)(=O)C(F)(F)F)C1CCN(S(=O)(=O)c2cc3ccccc3n2S(=O)(=O)c2ccccc2F)CC1,9.397940008672037
72,CHEMBL4239190,0.4,nM,CC1=CC[C@H]2[C@H](C1)c1c(O)cc(/C(C)=N\OCCCC#N)cc1OC2(C)C,9.397940008672037
73,CHEMBL1271093,0.4,nM,CCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2cc3cc(F)ccc3n2S(=O)(=O)c2ccccc2F)CC1,9.397940008672037
74,CHEMBL1270987,0.4,nM,O=S(=O)(c1cc2ccccc2n1S(=O)(=O)c1ccccn1)N1CCC2(CC1)C[C@@H]2NS(=O)(=O)C(F)(F)F,9.397940008672037
75,CHEMBL3650130,0.4,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1NNC(=O)C(C)(C)C,9.397940008672037
76,CHEMBL3686304,0.4,nM,CC(C)(C)OC(=O)NNc1ccc(C(F)(F)F)cc1C(=O)/N=c1/sc(C(C)(C)C)cn1C[C@H]1CCCO1,9.397940008672037
77,CHEMBL381669,0.4,nM,C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(OC(F)(F)F)cc2S(=O)(=O)c2ccccc2F)cc1,9.397940008672037
78,CHEMBL3650134,0.4,nM,CCCCn1/c(=N/C(=O)c2cc(C(F)(F)F)ccc2NNC(=O)C(C)(C)C)cc(C(C)(C)C)n1C,9.397940008672037
79,CHEMBL569301,0.4,nM,CSCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,9.397940008672037
80,CHEMBL4756661,0.4,nM,CCCCCn1cc(-c2nc(C34CC5CC(CC(C5)C3)C4)no2)c(=O)c2cc(-c3ccco3)ccc21,9.397940008672037
81,CHEMBL411244,0.41,nM,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(-c4ccccc4)ccc23)C1(C)C,9.387216143280265
82,CHEMBL3410811,0.44,nM,CCCCCOc1ccc(C(=O)NCCc2ccc(O)cc2)cc1OCCCCC,9.356547323513812
83,CHEMBL571330,0.48,nM,CN1CCCCC1Cn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,9.318758762624412
84,CHEMBL204387,0.48,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(O)cc3)c(O)nc12,9.318758762624412
85,CHEMBL411626,0.49,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,9.309803919971486
86,CHEMBL3686293,0.5,nM,CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@@H]2CCCO2)s1,9.301029995663981
87,CHEMBL1269867,0.5,nM,C[C@@H]1CN(S(=O)(=O)c2cc3ccccc3n2S(=O)(=O)c2ccccc2F)CC[C@H]1CNS(=O)(=O)C(F)(F)F,9.301029995663981
88,CHEMBL371575,0.5,nM,Cc1ccc(S(=O)(=O)c2ccc([C@H](C)NS(C)(=O)=O)cc2)c(S(=O)(=O)c2ccccc2F)c1,9.301029995663981
89,CHEMBL2326297,0.5,nM,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(OC)cc2)cc1,9.301029995663981
90,CHEMBL3686332,0.5,nM,CC(C)(C)c1cn(CC2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2ON=C2CCCC2)s1,9.301029995663981
91,CHEMBL1909860,0.51,nM,CCc1c(C(=O)NC2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,9.292429823902063
92,CHEMBL269851,0.51,nM,COc1ccc2c(C(=O)C3C(C)(C)C3(C)C)cn(CC3CCOCC3)c2c1,9.292429823902063
93,CHEMBL338484,0.52,nM,CCCCCCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21,9.2839966563652
94,CHEMBL476325,0.52,nM,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SCCS1,9.2839966563652
95,CHEMBL487464,0.54,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3cccc(Br)c3)cc1OC2(C)C,9.267606240177031
96,CHEMBL3353437,0.56,nM,CC1CCC(NC(=O)c2cc3cccnc3n(CCCCCF)c2=O)CC1,9.2518119729938
97,CHEMBL1950329,0.56,nM,CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1,9.2518119729938
98,CHEMBL57802,0.58,nM,C=C1CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCCC)cc1OC2(C)C,9.236572006437063
99,CHEMBL3650083,0.6,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(C)C,9.221848749616356
100,CHEMBL564901,0.6,nM,CCCCCn1c(C)c(C(=O)c2ccc(CCC)c3ccccc23)c2ccccc21,9.221848749616356
101,CHEMBL199048,0.6,nM,COc1ccc(S(=O)(=O)c2cc(OC)ccc2Cc2ccc([C@H](C)NS(C)(=O)=O)cc2)cc1,9.221848749616356
102,CHEMBL2018660,0.6,nM,CC(C)(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)NCCOCCO,9.221848749616356
103,CHEMBL2018657,0.6,nM,CN(CCO)C(=O)C(C)(C)NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2,9.221848749616356
104,CHEMBL3650107,0.6,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1ONC(=O)C(C)(C)C,9.221848749616356
105,CHEMBL4094603,0.6,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCCCBr)cc1OC2(C)C,9.221848749616356
106,CHEMBL1814458,0.6,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cccc(OC)c21,9.221848749616356
107,CHEMBL197955,0.6,nM,COc1ccc(S(=O)(=O)c2ccc([C@H](C)NS(C)(=O)=O)cc2)c(S(=O)(=O)c2ccccc2)c1,9.221848749616356
108,CHEMBL3421697,0.62,nM,CCCCCn1cc2c(=O)n(CC3CCCCC3)nc-2c2ccccc21,9.207608310501746
109,CHEMBL1668519,0.64,nM,COCCn1c(C)c(C)s/c1=N\C(=O)C1C(C)(C)C1(C)C,9.193820026016112
110,CHEMBL1254015,0.64,nM,Cc1s/c(=N\C(=O)C2C(C)(C)C2(C)C)n(CCO[11CH3])c1C,9.193820026016112
111,CHEMBL271838,0.65,nM,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(Br)ccc23)C1(C)C,9.187086643357144
112,CHEMBL325389,0.65,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCC3)cc1OC2(C)C,9.187086643357144
113,CHEMBL595705,0.65,nM,COc1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)N2CCC3(CC2)CC3NS(=O)(=O)C(F)(F)F)cc1,9.187086643357144
114,CHEMBL471297,0.67,nM,CCc1ccc(C(C)(C)c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)cc1,9.173925197299173
115,CHEMBL3353448,0.67,nM,CC1CCC(NC(=O)c2cc3cc(-c4ccco4)cnc3n(Cc3ccc(F)cc3)c2=O)CC1,9.173925197299173
116,CHEMBL3353453,0.68,nM,CC1CCC(NC(=O)c2cc3cc(-c4ccc(F)cc4)cnc3n(CCN3CCOCC3)c2=O)CC1,9.167491087293763
117,CHEMBL466047,0.7,nM,C[C@H]1CC[C@@H](NC(=O)c2cc3cccnc3n(Cc3ccc(F)cc3)c2=O)CC1,9.154901959985743
118,CHEMBL467896,0.7,nM,O=C(NC1CCCCCC1)c1cc2cccnc2n(Cc2ccc(F)cc2)c1=O,9.154901959985743
119,CHEMBL1215942,0.7,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccco3)ccc21,9.154901959985743
120,CHEMBL3650129,0.7,nM,CCCCn1nc(C(C)(C)C)s/c1=N/C(=O)c1cc(C(F)(F)F)ccc1NNC(=O)OC,9.154901959985743
121,CHEMBL1270387,0.7,nM,C[C@@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1,9.154901959985743
122,CHEMBL4246445,0.7,nM,CC1=CC[C@H]2[C@H](C1)c1c(O)cc(/C(C)=N/OCCN3CCOCC3)cc1OC2(C)C,9.154901959985743
123,CHEMBL1641956,0.7,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)cc1-c1ccccc1Cl,9.154901959985743
124,CHEMBL3409321,0.7,nM,CCOCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cccc(O[11CH3])c21,9.154901959985743
125,CHEMBL3686335,0.7,nM,CN1CCCC[C@H]1COc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1,9.154901959985743
126,CHEMBL270125,0.7,nM,COc1cc2c(cc1O)c(C(=O)C1C(C)(C)C1(C)C)cn2CC1CCOCC1,9.154901959985743
127,CHEMBL3650136,0.7,nM,CCCCn1/c(=N/C(=O)c2cc(C(F)(F)F)ccc2NNC(=O)c2ccncc2)cc(C(C)(C)C)n1C,9.154901959985743
128,CHEMBL4102348,0.7,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCBr)cc1OC2(C)C,9.154901959985743
129,CHEMBL3409318,0.7,nM,CCOCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cccc(OC)c21,9.154901959985743
130,CHEMBL4085404,0.7,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C3(C(=O)OCCCCBr)CCC3)cc1OC2(C)C,9.154901959985743
131,CHEMBL1215955,0.7,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-n3cccc3)ccc21,9.154901959985743
132,CHEMBL245742,0.7,nM,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1,9.154901959985743
133,CHEMBL3686334,0.7,nM,CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@@H]2CCCCN2)s1,9.154901959985743
134,CHEMBL4068675,0.7,nM,CCCSC(=O)C(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,9.154901959985743
135,CHEMBL571131,0.71,nM,CC1(C)C(C(=O)c2cn(CCCCCO)c3ccccc23)C1(C)C,9.148741651280925
136,CHEMBL3234672,0.71,nM,CC1(C)Cc2ccc(C#N)cc2[C@@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1,9.148741651280925
137,CHEMBL3647318,0.73,nM,CC(C)Cn1cc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1OCCO,9.136677139879545
138,CHEMBL3422790,0.75,nM,CC1CCC(NC(=O)c2c(O)c3cccnc3n(Cc3ccc(F)cc3)c2=O)CC1,9.1249387366083
139,CHEMBL3407534,0.75,nM,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccncc3)c(=O)n(C)c12,9.1249387366083
140,CHEMBL3422784,0.75,nM,CC1CCC(NC(=O)c2cc3ccccc3n(Cc3ccc(F)cc3)c2=O)CC1,9.1249387366083
141,CHEMBL4483714,0.79,nM,CCc1ccc(/C=C2\C=C(CCN3CCOCC3)c3ccccc32)c2ccccc12,9.102372908709558
142,CHEMBL2152802,0.8,nM,CCCCn1cc(C(=O)N[C@@H]2C(C)(C)C3CC[C@]2(C)C3)c(=O)c2ccc(F)cc21,9.096910013008056
143,CHEMBL4475022,0.8,nM,CCCCOC(=O)C(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(CO)C[C@@H]21,9.096910013008056
144,CHEMBL443842,0.8,nM,CSC(=S)N1CC2(CCCCC2)CS/C1=N\c1ccccc1C(C)C,9.096910013008056
145,CHEMBL4074070,0.8,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCCBr)cc1OC2(C)C,9.096910013008056
146,CHEMBL482355,0.8,nM,CSC(=S)N1CC2(CCCCC2)CO/C1=N\c1ccc(F)c2ccccc12,9.096910013008056
147,CHEMBL3650128,0.8,nM,CCCCn1nc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1NNC(=O)c1ccncc1,9.096910013008056
148,CHEMBL3409320,0.8,nM,CCOCCn1cc(C(=O)NC23CC4CC(CC(O)(C4)C2)C3)c(=O)c2cccc(OC)c21,9.096910013008056
149,CHEMBL1822932,0.8,nM,CCCCOc1c(OC)ccc2cc(C(=O)NCC(F)c3ccccc3)c(=O)[nH]c12,9.096910013008056
150,CHEMBL525528,0.8,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(F)cc21,9.096910013008056
151,CHEMBL1270579,0.8,nM,COc1ccc2c(c1)cc(S(=O)(=O)N1CCC(CNS(=O)(=O)C(F)(F)F)CC1)n2S(=O)(=O)c1ccccc1F,9.096910013008056
152,CHEMBL2380420,0.81,nM,CCCCn1cc(C(=O)c2cccc3ccccc23)c2cccc(OC)c21,9.09151498112135
153,CHEMBL2163950,0.81,nM,O=C(NC1CCCCCC1)c1cn2c3c(cccc3c1=O)OCC2c1ccccc1,9.09151498112135
154,CHEMBL233184,0.81,nM,CCCCCCC(C)(C)c1ccc(-c2cc(C)cc(C)c2)c(COC(=O)CN2CCOCC2)c1,9.09151498112135
155,CHEMBL3647331,0.82,nM,CCCCn1cc(C(C)(C)C)s/c1=N\C(=O)c1cc(C(F)(F)F)ccc1OCC(C)(C)O,9.086186147616283
156,CHEMBL429797,0.82,nM,CCCCCCC(C)(C)c1cc(O)c2c(c1)oc(=O)c1ccc(O)cc12,9.086186147616283
157,CHEMBL2381809,0.84,nM,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(CC)cc12,9.075720713938118
158,CHEMBL19847,0.86,nM,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CC1,9.065501548756432
159,CHEMBL4550236,0.87,nM,CCS(=O)(=O)Nc1ccc2c(c1)nc(C(C)(C)C)n2CC1CCC(F)(F)CC1,9.060480747381382
160,CHEMBL270546,0.88,nM,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(OCc4ccccc4)ccc23)C1(C)C,9.05551732784983
161,CHEMBL512511,0.88,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(C)cc3)cc1OC2(C)C,9.05551732784983
162,CHEMBL1270784,0.9,nM,O=S(=O)(c1cc2ccccc2n1S(=O)(=O)c1ccccn1)N1CCC(CNS(=O)(=O)C(F)(F)F)CC1,9.045757490560675
163,CHEMBL466651,0.9,nM,CC1CCC(NC(=O)c2cc3cccnc3n(Cc3ccc(F)cc3)c2=O)CC1,9.045757490560675
164,CHEMBL3686323,0.9,nM,CC(C)(C)C(=O)COc1ccc(C(F)(F)F)cc1C(=O)/N=c1\sc(C(C)(C)C)cn1C[C@H]1CCCO1,9.045757490560675
165,CHEMBL4062745,0.9,nM,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCCC#N)cc1OC2(C)C,9.045757490560675
166,CHEMBL482356,0.9,nM,CSC(=S)N1CC2(CCCCC2)CO/C1=N\c1ccc(Cl)c2ccccc12,9.045757490560675
167,CHEMBL198246,0.9,nM,C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(C(F)(F)F)cc2S(=O)(=O)c2ccccc2F)cc1,9.045757490560675
168,CHEMBL516406,0.9,nM,CSC(=S)N1CC2(CCCCC2)CO/C1=N\c1cccc2ccccc12,9.045757490560675
